,물품대분류,상품명,물품판매량,제품단가,재구매기간0-10,재구매기간11-20,재구매기간21-30,재구매기간31-40,재구매기간41-50,재구매기간51-60,재구매기간61-70,재구매기간71-80,재구매기간81-90,재구매기간91-100,재구매기간101-
729,기저귀,NEW 하기스 네이처메이드 5단계 남아 92매(밴드형),29,66124,7.0,,4.0,2.0,,2.0,2.0,,1.0,1.0,1.0
730,기저귀,NEW 하기스 네이처메이드 5단계 남아 92매(밴드형) X2,1,112800,,,,,,,,,,,
731,기저귀,NEW 하기스 네이처메이드 5단계 여아 92매(밴드형),26,65077,3.0,3.0,3.0,4.0,1.0,,,1.0,,,2.0
732,기저귀,NEW 하기스 네이처메이드 5단계 여아 92매(밴드형) X2,1,112800,,,,,,,,,,,
733,기저귀,NEW 하기스 네이처메이드 이른둥이기저귀 소형 150매(밴드형),4,27850,,,,,,,,,,,
734,기저귀,NEW 하기스 네이처메이드 이른둥이기저귀 중형 150매(밴드형),62,37329,8.0,,3.0,,1.0,,1.0,,,,
735,기저귀,NEW 하기스 맥스드라이 1단계 공용 186매(밴드형),36,56533,2.0,,,,,,,,,,
736,기저귀,NEW 하기스 맥스드라이 2단계 공용 156매(밴드형),157,51271,5.0,3.0,3.0,2.0,,,1.0,,,,1.0
737,기저귀,NEW 하기스 맥스드라이 2단계 공용 156매(밴드형) X2,3,0,,,,,,,,,,,
738,기저귀,NEW 하기스 맥스드라이 2단계 공용 156매(밴드형) X3,3,149700,,,,,,,,,,,
739,기저귀,NEW 하기스 맥스드라이 3단계 공용 132매(밴드형),477,52618,6.0,5.0,5.0,5.0,2.0,1.0,4.0,1.0,2.0,,4.0
740,기저귀,NEW 하기스 맥스드라이 3단계 공용 132매(밴드형) X2,13,23031,1.0,,,,,,,,,,
741,기저귀,NEW 하기스 맥스드라이 3단계 공용 132매(밴드형) X3,11,136091,,,,,,,,,,,
742,기저귀,NEW 하기스 맥스드라이 4단계 공용 108매(밴드형),443,50291,7.0,7.0,14.0,8.0,3.0,3.0,2.0,6.0,,4.0,4.0
743,기저귀,NEW 하기스 맥스드라이 4단계 공용 108매(밴드형) X 2,16,49900,,,,,,,,,,,
744,기저귀,NEW 하기스 맥스드라이 4단계 공용 108매(밴드형) X3,7,106929,,,,,,,,,,,
745,기저귀,NEW 하기스 맥스드라이 5단계 공용 92매(밴드형),146,51212,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0
746,기저귀,NEW 하기스 맥스드라이 5단계 공용 92매(밴드형) X 2,17,0,,,,,,,,,,,
747,기저귀,NEW 하기스 맥스드라이 5단계 공용 92매(밴드형) X3,2,74850,,,,,,,,,,,
748,기저귀,그린핑거 기저귀 3단계 공용 132매(밴드형),4,55975,,,,,,,,,,,
749,기저귀,그린핑거 기저귀 3단계 공용 132매(밴드형) X2,1,116000,,,,,,,,,,,
750,기저귀,그린핑거 기저귀 4단계 공용 92매(팬티형),24,53613,2.0,,,,,,,,,,
751,기저귀,그린핑거 기저귀 4단계 공용 108매(밴드형),7,55686,,,,,,,,,,,
752,기저귀,그린핑거 기저귀 5단계 공용 76매(팬티형),15,57547,,1.0,,1.0,,,,,,,
753,기저귀,그린핑거 기저귀 6단계 공용 62매(팬티형),2,53950,,,,,,,,,,,
754,기저귀,스마트 프리미엄 멤버십 가입선물,80,129000,,,,,,,,,,,
755,기저귀,하기스 NEW 네이처메이드 썸머 2단계 공용 140매(밴드형),87,53915,5.0,,,1.0,,,,,,,
756,기저귀,하기스 NEW 네이처메이드 썸머 2단계 공용 140매(밴드형) X 2,5,0,,,,,,,,,,,
757,기저귀,하기스 NEW 네이처메이드 썸머 3단계 공용 120매(밴드형),332,54559,3.0,7.0,9.0,2.0,3.0,,1.0,1.0,1.0,,
758,기저귀,하기스 NEW 네이처메이드 썸머 3단계 공용 120매(밴드형)  X 2,27,0,1.0,,,,,,,,,,
759,기저귀,하기스 NEW 네이처메이드 썸머 3단계 공용 120매(밴드형)  X 3,1,0,,,,,,,,,,,
760,기저귀,하기스 NEW 네이처메이드 썸머 4단계 공용 96매(밴드형),374,56171,6.0,10.0,9.0,8.0,3.0,1.0,2.0,1.0,1.0,,
761,기저귀,하기스 NEW 네이처메이드 썸머 4단계 공용 96매(밴드형) X 2,29,0,1.0,,,,,,,,,,
762,기저귀,하기스 NEW 네이처메이드 썸머 4단계 공용 96매(밴드형) X 3,9,0,,,,,,,,,,,
763,기저귀,하기스 네이처메이드 1단계 공용 186매(밴드형),1774,61728,30.0,25.0,23.0,17.0,13.0,12.0,1.0,3.0,4.0,2.0,38.0
764,기저귀,하기스 네이처메이드 1단계 공용 186매(밴드형) X2,2,104640,,,,,,,,,,,
765,기저귀,하기스 네이처메이드 1단계 공용 186매(밴드형) X3,15,156960,,,,,,,,,,,
766,기저귀,하기스 네이처메이드 2단계 남아 156매(밴드형),2792,65175,44.0,68.0,89.0,42.0,26.0,22.0,14.0,8.0,4.0,2.0,53.0
767,기저귀,하기스 네이처메이드 2단계 남아 156매(밴드형) X3,9,156960,,,,,,,,,,,
768,기저귀,하기스 네이처메이드 2단계 여아 156매(밴드형),3010,64679,60.0,70.0,93.0,58.0,34.0,24.0,10.0,12.0,11.0,3.0,56.0
769,기저귀,하기스 네이처메이드 2단계 여아 156매(밴드형) X2,3,104640,,,,,,,,,,,
770,기저귀,하기스 네이처메이드 2단계 여아 156매(밴드형) X3,19,156960,,,,,,,,,,,
771,기저귀,하기스 네이처메이드 3단계 남아 132매(밴드형),2375,63401,37.0,80.0,103.0,59.0,43.0,33.0,19.0,27.0,9.0,8.0,31.0
772,기저귀,하기스 네이처메이드 3단계 남아 132매(밴드형) X2,66,104640,,1.0,,,,,,,,,
773,기저귀,하기스 네이처메이드 3단계 남아 132매(밴드형) X3,30,156960,,,,,,,,,,,
774,기저귀,하기스 네이처메이드 3단계 여아 132매(밴드형),2591,64072,36.0,61.0,125.0,86.0,44.0,43.0,40.0,21.0,17.0,15.0,48.0
775,기저귀,하기스 네이처메이드 3단계 여아 132매(밴드형) X2,58,104640,,,,,,,,,,,
776,기저귀,하기스 네이처메이드 3단계 여아 132매(밴드형) X3,39,156960,,,,,,,,,,,
777,기저귀,하기스 네이처메이드 4단계 남아 108매(밴드형),602,61967,13.0,17.0,27.0,7.0,9.0,6.0,7.0,7.0,4.0,1.0,7.0
778,기저귀,하기스 네이처메이드 4단계 남아 108매(밴드형) X2,29,104640,,,,,,,,,,,
779,기저귀,하기스 네이처메이드 4단계 남아 108매(밴드형) X3,17,156960,,,,,,,,,,,
780,기저귀,하기스 네이처메이드 4단계 여아 108매(밴드형),545,62880,6.0,19.0,21.0,13.0,9.0,7.0,8.0,4.0,4.0,1.0,12.0
781,기저귀,하기스 네이처메이드 4단계 여아 108매(밴드형) X2,30,104640,,,,,,,,,,,
782,기저귀,하기스 네이처메이드 4단계 여아 108매(밴드형) X3,14,156960,,,,,,,,,,,
783,기저귀,하기스 네이처메이드 5단계 남아 92매(밴드형),156,73785,2.0,5.0,8.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0
784,기저귀,하기스 네이처메이드 5단계 남아 92매(밴드형) X2,8,104640,,,,,,,,,,,
785,기저귀,하기스 네이처메이드 5단계 남아 92매(밴드형) X3,4,156960,,,,,,,,,,,
786,기저귀,하기스 네이처메이드 5단계 여아 92매(밴드형),131,68296,3.0,5.0,11.0,2.0,2.0,1.0,,,,,4.0
787,기저귀,하기스 네이처메이드 5단계 여아 92매(밴드형) X2,3,104640,,,,,,,,,,,
788,기저귀,하기스 네이처메이드 5단계 여아 92매(밴드형) X3,2,156960,,,,,,,,,,,
789,기저귀,하기스 네이처메이드 남아 세트,192,34880,,,,,,,,,,,
790,기저귀,하기스 네이처메이드 밤부 1단계 공용 186매(밴드형),397,57911,13.0,5.0,2.0,4.0,2.0,1.0,1.0,,,,2.0
791,기저귀,하기스 네이처메이드 밤부 1단계 공용 186매(밴드형) X3,1,163440,,,,,,,,,,,
792,기저귀,하기스 네이처메이드 밤부 2단계 남아 156매(밴드형),798,62331,13.0,25.0,22.0,15.0,12.0,5.0,,2.0,1.0,,4.0
793,기저귀,하기스 네이처메이드 밤부 2단계 남아 156매(밴드형) X3,4,163440,,,,,,,,,,,
794,기저귀,하기스 네이처메이드 밤부 2단계 여아 156매(밴드형),863,61235,11.0,45.0,33.0,18.0,13.0,8.0,4.0,2.0,,1.0,3.0
795,기저귀,하기스 네이처메이드 밤부 2단계 여아 156매(밴드형) X2,2,108960,,,,,,,,,,,
796,기저귀,하기스 네이처메이드 밤부 2단계 여아 156매(밴드형) X3,6,163440,,,,,,,,,,,
797,기저귀,하기스 네이처메이드 밤부 3단계 남아 144매(밴드형),801,67099,10.0,18.0,38.0,22.0,14.0,12.0,15.0,10.0,6.0,4.0,10.0
798,기저귀,하기스 네이처메이드 밤부 3단계 남아 144매(밴드형) X2,30,119040,,,,,,,,,,,
799,기저귀,하기스 네이처메이드 밤부 3단계 남아 144매(밴드형) X 3,3,178560,1.0,,,,,,,,,,
800,기저귀,하기스 네이처메이드 밤부 3단계 여아 144매(밴드형),872,65117,7.0,30.0,45.0,16.0,24.0,13.0,17.0,3.0,9.0,5.0,15.0
801,기저귀,하기스 네이처메이드 밤부 3단계 여아 144매(밴드형) X2,35,119040,2.0,,,,,,,,,,
802,기저귀,하기스 네이처메이드 밤부 3단계 여아 144매(밴드형) X 3,2,178560,,,,,,,,,,,
803,기저귀,하기스 네이처메이드 밤부 4단계 남아 120매(밴드형),326,66640,6.0,16.0,27.0,9.0,9.0,3.0,3.0,3.0,3.0,,3.0
804,기저귀,하기스 네이처메이드 밤부 4단계 남아 120매(밴드형) X2,15,119040,,,,,,,,,,,
805,기저귀,하기스 네이처메이드 밤부 4단계 여아 120매(밴드형),272,70899,7.0,13.0,17.0,5.0,6.0,6.0,5.0,2.0,2.0,2.0,7.0
806,기저귀,하기스 네이처메이드 밤부 4단계 여아 120매(밴드형) X2,12,119040,,,,,1.0,,,,,,
807,기저귀,하기스 네이처메이드 밤부 4단계 여아 120매(밴드형) X 3,1,178560,,,,,,,,,,,
808,기저귀,하기스 네이처메이드 밤부 5단계 남아 102매(밴드형),94,69018,3.0,4.0,8.0,4.0,2.0,2.0,,2.0,1.0,1.0,2.0
809,기저귀,하기스 네이처메이드 밤부 5단계 남아 102매(밴드형) X2,5,119040,,,,,,,,,,,
810,기저귀,하기스 네이처메이드 밤부 5단계 여아 102매(밴드형),63,65189,,2.0,6.0,,2.0,2.0,1.0,1.0,,,1.0
811,기저귀,하기스 네이처메이드 밤부 5단계 여아 102매(밴드형) X2,5,119040,,,,,,,,,,,
812,기저귀,하기스 네이처메이드 여아 세트,181,34880,,,,,,,,,,,
813,기저귀,하기스 네이처메이드 오가닉 1단계 공용 180매(밴드형),93,84903,4.0,5.0,2.0,,,,,,,,1.0
814,기저귀,하기스 네이처메이드 오가닉 1단계 공용 180매(밴드형) X2,2,168000,,,,,,,,,,,
815,기저귀,하기스 네이처메이드 오가닉 2단계 남아 150매(밴드형),78,91538,2.0,,4.0,3.0,1.0,,2.0,,,,
816,기저귀,하기스 네이처메이드 오가닉 2단계 남아 150매(밴드형) X2,1,168000,,,,,,,,,,,
817,기저귀,하기스 네이처메이드 오가닉 2단계 여아 150매(밴드형),92,92217,1.0,4.0,3.0,,1.0,,2.0,1.0,,,
818,기저귀,하기스 네이처메이드 오가닉 2단계 여아 150매(밴드형) X2,4,168000,,,,,,,,,,,
819,기저귀,하기스 네이처메이드 오가닉 3단계 남아 128매(밴드형),136,95868,2.0,10.0,11.0,2.0,4.0,2.0,2.0,,1.0,1.0,3.0
820,기저귀,하기스 네이처메이드 오가닉 3단계 남아 128매(밴드형) X2,10,164000,,,,,,2.0,,,,,
821,기저귀,하기스 네이처메이드 오가닉 3단계 여아 128매(밴드형),148,92527,2.0,2.0,3.0,5.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0
822,기저귀,하기스 네이처메이드 오가닉 3단계 여아 128매(밴드형) X2,5,164000,,,,,,,,,,,
823,기저귀,하기스 네이처메이드 오가닉 4단계 남아 104매(밴드형),72,92250,2.0,3.0,,4.0,2.0,,2.0,,2.0,,2.0
824,기저귀,하기스 네이처메이드 오가닉 4단계 남아 104매(밴드형) X2,4,164000,,,,,,,,,,,
825,기저귀,하기스 네이처메이드 오가닉 4단계 여아 104매(밴드형),59,108407,1.0,3.0,,1.0,3.0,4.0,1.0,,,,3.0
826,기저귀,하기스 네이처메이드 오가닉 4단계 여아 104매(밴드형) X2,2,164000,,,,,,,,1.0,,,
827,기저귀,하기스 네이처메이드 이른둥이기저귀 소형 150매(밴드형),124,50013,1.0,2.0,2.0,3.0,1.0,,2.0,1.0,1.0,,2.0
828,기저귀,하기스 네이처메이드 이른둥이기저귀 중형 150매(밴드형),484,53529,16.0,17.0,9.0,4.0,1.0,5.0,1.0,3.0,6.0,4.0,20.0
829,기저귀,하기스 네이처메이드 팬티 4단계 여아 96매(팬티형) X2,1,107840,,,,,,,,,,,
830,기저귀,하기스 매직핏 기저귀 1단계 공용 210매(밴드형),442,67044,4.0,3.0,8.0,3.0,1.0,1.0,2.0,,2.0,1.0,1.0
831,기저귀,하기스 매직핏 꿀벅지 아기용 기저귀 2단계 공용 192매(밴드형),672,56188,6.0,13.0,16.0,5.0,4.0,2.0,1.0,1.0,,,1.0
832,기저귀,하기스 매직핏 꿀벅지 아기용 기저귀 3단계 공용 198매(밴드형),323,72611,1.0,,5.0,2.0,3.0,3.0,,,,,
833,기저귀,하기스 매직핏기저귀 2단계 공용 192매(밴드형),1018,64461,22.0,19.0,14.0,10.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0
834,기저귀,하기스 매직핏기저귀 3단계 공용 198매(밴드형),311,73294,8.0,3.0,12.0,6.0,1.0,2.0,,2.0,,,2.0
835,기저귀,하기스 매직핏기저귀 4단계 공용 162매(밴드형),135,68320,,5.0,3.0,5.0,1.0,,,,,,3.0
836,기저귀,하기스 매직핏기저귀 5단계 공용 138매(밴드형),46,73041,1.0,,1.0,,,1.0,,1.0,,,
837,기저귀,하기스 맥스드라이 1단계 공용 186매(밴드형),77,53897,,1.0,,1.0,,,,,,,
838,기저귀,하기스 맥스드라이 2단계 공용 156매(밴드형),662,49049,8.0,9.0,13.0,3.0,2.0,3.0,1.0,1.0,,2.0,
839,기저귀,하기스 맥스드라이 2단계 공용 156매(밴드형) X2,1,92640,,,,,,,,,,,
840,기저귀,하기스 맥스드라이 2단계 공용 156매(밴드형) X3,3,138960,,,,,,,,,,,
841,기저귀,하기스 맥스드라이 3단계 공용 120매(밴드형),1,23900,,,,,,,,,,,
842,기저귀,하기스 맥스드라이 3단계 공용 132매(밴드형),1178,49709,7.0,9.0,19.0,16.0,9.0,19.0,7.0,7.0,8.0,2.0,12.0
843,기저귀,하기스 맥스드라이 3단계 공용 132매(밴드형) X2,7,92800,,,,,,,,,,,
844,기저귀,하기스 맥스드라이 3단계 공용 132매(밴드형) X3,18,139200,,,,,,,,,,,
845,기저귀,하기스 맥스드라이 4단계 공용 108매(밴드형),370,50538,7.0,6.0,11.0,12.0,7.0,4.0,2.0,1.0,2.0,1.0,4.0
846,기저귀,하기스 맥스드라이 4단계 공용 108매(밴드형) X2,6,92800,,,,,,,,,,,
847,기저귀,하기스 맥스드라이 4단계 공용 108매(밴드형) X3,7,139200,,,,,,,,,,,
848,기저귀,하기스 맥스드라이 5단계 공용 92매(밴드형),70,57669,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,
849,기저귀,하기스 맥스드라이 5단계 공용 92매(밴드형) X2,1,92800,,,,,,,,,,,
850,기저귀,하기스 맥스드라이 5단계 공용 92매(밴드형) X3,2,139200,,,,,,,,,,,
851,기저귀,하기스 보송보송 2단계 공용 228매(밴드형),384,59263,5.0,4.0,9.0,3.0,3.0,2.0,2.0,,,,3.0
852,기저귀,하기스 보송보송 3단계 공용 186매(밴드형),689,59390,9.0,28.0,28.0,19.0,15.0,10.0,7.0,6.0,5.0,5.0,10.0
853,기저귀,하기스 보송보송 4단계 공용 156매(밴드형),280,61097,3.0,6.0,11.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0
854,기저귀,하기스 보송보송 5단계 공용 138매(밴드형),121,63273,3.0,2.0,4.0,2.0,,1.0,1.0,,1.0,1.0,5.0
855,기저귀,하기스 샘플러 3단계 공용 (밴드형/매직 컴포트+맥스드라이),439,10940,2.0,,,,,,,,,,
856,기저귀,하기스 에어솔솔 기저귀 3단계 공용 144매(밴드형),51,59576,1.0,1.0,,,,,,,,,
857,기저귀,하기스 에어솔솔 기저귀 4단계 공용 120매(밴드형),23,66052,,,,,,,,,,,
858,기저귀,하기스 에어솔솔 썸머기저귀 3단계 공용 120매(밴드형),30,36900,1.0,,,,,,,,,,
859,기저귀,하기스 에어솔솔 썸머기저귀 3단계 공용 144매(밴드형),49,62008,,,,1.0,,,,,,,
860,기저귀,하기스 에어솔솔 썸머기저귀 3단계 공용 144매(밴드형) X 2 + 매직핏팬티4단계남아60p증정,20,101280,,,,,,,,,,,
861,기저귀,하기스 에어솔솔 썸머기저귀 3단계 공용 144매(밴드형) X 2 + 매직핏팬티4단계여아60p증정,25,101280,,,,,,,,,,,
862,기저귀,하기스 에어솔솔 썸머기저귀 4단계 공용 120매(밴드형),24,69630,,,,,,,,,,,
863,기저귀,하기스 에어솔솔 썸머기저귀 4단계 공용 120매(밴드형) X 2 + 매직핏팬티4단계남아60p증정,12,101280,,,,,,,,,,,
864,기저귀,하기스 에어솔솔 썸머기저귀 4단계 공용 120매(밴드형) X 2 + 매직핏팬티4단계여아60p증정,7,101280,,,,,,,,,,,
865,기저귀,하기스 크린베베 순면감촉 대형 216매,2,32900,,,,,,,,,,,
866,기저귀,하기스 크린베베 순면감촉 소형 252매,1,32900,,,,,,,,,,,
867,기저귀,하기스 크린베베 순면감촉 중형 234매,1,32900,,,,,,,,,,,
868,기타,(1번세트/증정) 더블하트 레스랩 유아용 섬유세제 50ml (EA),1,0,,,,,,,,,,,
869,기타,(증정) 그린핑거 손소독 물티슈 캡형 30매 X 10개입,28,0,3.0,,,,,,,,,,
870,기타,(증정) 레드투래드 안티더스트 클렌징 폼 20ml (EA),6,0,,,,,,,,,,,
871,기타,(증정) 레드투래드 클렌징 브러쉬 (EA),4,0,,,,,,,,,,,
872,기타,(증정) 쥬트 린넨 쇼퍼백,13,0,,,,,,,,,,,
873,기타,(증정) 키즈밴드 랜덤 1종 증정 (핑크퐁 or 헬로키티) (EA),4,0,,,,,,,,,,,
874,기타,(증정) 티엔 매끈 진정 마스크팩 (EA),1,0,,,,,,,,,,,
875,기타,(증정) 하기스 리미티드 보행기 튜브 (EA),33,0,1.0,,,,,,,,,,
876,기타,(핫딜위크/500원딜) 스카트 이벤트 상품 30매 (EA),60,500,1.0,,,,,,,,,,
877,기타,(핫딜위크/무료배송 체험딜) 라네이처 시그니처 울트라 슬림 중형 12개입 (EA),62,3900,,,,,,,,,,,
878,기타,(핫딜위크/증정) 키즈밴드 랜덤 1종 증정 (핑크퐁 or 헬로키티) (EA),1,0,,,,,,,,,,,
879,기타,[꿈비] 미미루 뱀부 이중 블랭킷,1,30900,,,,,,,,,,,
880,기타,[꿈비] 알러지케어 사계절 낮잠이불세트,1,78200,,,,,,,,,,,
881,기타,[꿈비] 클린 롤매트 255x110x4cm,2,177000,,,,,,,,,,,
882,기타,[너프] 마이크로샷2 너프건,1,9900,,,,,,,,,,,
883,기타,[너프] 수퍼소커 HC-E 핸드캐논 (에픽) 물총 너프건 장난감 E6875,1,29700,,,,,,,,,,,
884,기타,[너프] 수퍼소커 버라지 너프건,2,50300,,,,,,,,,,,
885,기타,[너프] 엘리트 트라이어드 EX-3 너프건,2,10200,,,,,,,,,,,
886,기타,[누들앤부] 대용량 뉴본 (샴푸&워시_473ml),1,26600,,,,,,,,,,,
887,기타,[누들앤부] 대용량 로션 (473ml),3,29133,,,,,,,,,,,
888,기타,[누들앤부] 대용량 버블스 (473ml),1,30400,,,,,,,,,,,
889,기타,[누들앤부] 대용량 베이비밤 (238g),1,30400,,,,,,,,,,,
890,기타,[누들앤부] 대용량 샴푸 (473ml),1,56000,,,,,,,,,,,
891,기타,[누들앤부] 대용량 샴푸(473ml)+대용량 워시(473ml),3,42000,,,,,,,,,,,
892,기타,[누들앤부] 대용량로션(473ml)+대용량뉴본(473ml),6,47500,,,,,,,,,,,
893,기타,[누들앤부] 대용량로션(473ml)+대용량베이비밤(283ml),3,48400,,,,,,,,,,,
894,기타,[누텔라] 헤이즐넛 코코아 스프레드 370g 2개,35,10354,,,,,,,,,,,
895,기타,[뉴나] 째즈 식탁의자,1,516000,,,,,,,,,,,
896,기타,[뉴오리진] 비타민D (60일분),5,38000,,,,,,,,,,,
897,기타,[뉴오리진] 여성 질건강 유산균 이너플로라 (60일분),1,63750,,,,,,,,,,,
898,기타,[뉴오리진] 이너플로라 미니 여성 청결제 페미닌 파우더 워시,1,11000,,,,,,,,,,,
899,기타,[데르뜨] 젤리 복숭아 90g 24개,1,16500,,,,,,,,,,,
900,기타,[도담도담오가닉] 2종 배냇저고리세트,12,21450,,,1.0,,,,,,,,
901,기타,[도담도담오가닉] 2종 속싸개 유아타올세트,1,19800,,,,,,,,,,,
902,기타,[도담도담오가닉] 2종 아기띠침받이세트,6,12733,,,,,,,,,,,
903,기타,[도담도담오가닉] 5종 유아 타올+ 아기띠 침받이 특별구성,4,26250,,,,,,,,,,,
904,기타,[도담도담오가닉] 5종 출산준비세트,12,21500,,,,,,,,,,,
905,기타,[도담도담오가닉] 7종 출산준비세트,1,39000,,,,,,,,,,,
906,기타,[도담도담오가닉] 9종 출산준비세트,2,49900,,,,,,,,,,,
907,기타,[도담도담오가닉] 10종 기획 특선 출산 세트,2,37000,,,,,,,,,,,
908,기타,[도담도담오가닉]  내츄럴 방수요,1,14900,,,,,,,,,,,
909,기타,[도담도담오가닉]  배냇슈트(가운),5,16260,,,,,,,,,,,
910,기타,[도담도담오가닉]  아기띠침받이+외출용미니타올2장,3,10333,,,,,,,,,,,
911,기타,[도담도담오가닉]  아기띠침받이+유아목욕손타올,3,9900,,,,,,,,,,,
912,기타,[도담도담오가닉]  아기띠침받이+유아목욕손타올 2종세트,65,10580,1.0,,,,,,,,,,
913,기타,[도담도담오가닉]  아기띠침받이+유아턱받이,19,11232,,,,,,,,,,,
914,기타,[도담도담오가닉]  외출용 필수 3종세트,11,26909,,,,,,,,,,,
915,기타,[도담도담오가닉]  유아 대형 목욕타올,15,11773,,,,,,,,,,,
916,기타,[도담도담오가닉]  유아 목욕 손타올+손타올,57,10518,,,,,,,,,,,
917,기타,[도담도담오가닉]  유아 외출용 미니타올3장,2,15900,,,,,,,,,,,
918,기타,[도담도담오가닉]  유아 타올 겸용 속싸개,10,11320,,,,,,,,,,,
919,기타,[도담도담오가닉]  유아 타올 겸용 속싸개 1장,1,9900,,,,,,,,,,,
920,기타,[도담도담오가닉] 내츄럴 외출용 방수요,16,9806,,,,,,,,,,,
921,기타,[도담도담오가닉] 배냇저고리 1+1,1,16900,,,,,,,,,,,
922,기타,[도담도담오가닉] 손타올2개+ 아기띠 침받이 2종 세트,1,17900,,,,,,,,,,,
923,기타,[도담도담오가닉] 아기띠워머 외출용 3종 기획 특선-네이비,5,30920,,,,,,,,,,,
924,기타,[도담도담오가닉] 아기띠워머 외출용 3종 기획 특선-브라운,1,29900,,,,,,,,,,,
925,기타,[도담도담오가닉] 아기띠워머-네이비,9,26789,,,,,,,,,,,
926,기타,[도담도담오가닉] 외출용방수요1장+목욕실내용방수요1장,1,19800,,,,,,,,,,,
927,기타,[도담도담오가닉] 유아 샤워 손타올 1+1,35,9920,,,,,,,,,,,
928,기타,[도담도담오가닉] 유아목욕타올 1+1,2,17900,,,,,,,,,,,
929,기타,[도담도담오가닉] 턱받이 1+1,18,13078,,,,,,,,,,,
930,기타,[드시모네] [체헙팩] 드시모네 베이비 캡슐 6캡슐,6,5900,,,,,,,,,,,
931,기타,[드시모네] ★5포 추가증정★ 드시모네 곰돌이 츄어블 2박스 (80정*2),1,80000,,,,,,,,,,,
932,기타,[드시모네] ★추가증정 6캡슐★ 드시모네 베이비드롭 1박스 (1병),2,38000,,,,,,,,,,,
933,기타,[드시모네] 드시모네 곰돌이 츄어블 1박스(80정),10,37600,,1.0,,,,,,,,,
934,기타,[드시모네] 드시모네 곰돌이 츄어블 2박스 (80정*2),3,106667,,,,,,,,,,,
935,기타,[드시모네] 드시모네 데일리 1박스 (30포),1,108000,,,,,,,,,,,
936,기타,[드시모네] 드시모네 베이비 캡슐 1박스 (30캡슐),12,38000,,,,,,,,,,,
