물품대분류,상품명,물품판매량,제품단가,브랜드명,물품분류,물품중분류,기저귀 유형,기저귀 단계,Age_Range,,,
기타,[실리만] 젖병 세척 세트 1호 연보라,2,12900,실리만,베이비용품,수유용품,,,NaN,,,
기타,[실리만] 젖병 세척 세트 1호 연핑크,1,20000,실리만,베이비용품,수유용품,,,NaN,,,
기타,[실리만] 젖병 집게 WSB214,1,10900,실리만,베이비용품,수유용품,,,NaN,,,
기타,[실리만] 젖병 풀세척 4종세트,3,30500,실리만,베이비용품,수유용품,,,NaN,,,
기타,[실리만] 판다 키즈가방 WSA103,1,23900,실리만,키즈용품,외출용품,,,NaN,,,
기타,[실리만] 하트 보온 물주머니 250ml WSK4241,1,29000,실리만,키즈용품,외출용품,,,NaN,,,
기타,[실리만] 휴대용 스테인레스 스틸 버블티 빨대 세트 WSB2086,1,7900,실리만,가정용품,기타,,,NaN,,,
기타,[실리만] 휴대용 스테인레스 스틸 빨대 세트 WSB2082,1,9900,실리만,가정용품,기타,,,NaN,,,
기타,[실리만] 휴대용 실리콘 빨대 세트 WSB2083,3,7500,실리만,가정용품,기타,,,NaN,,,
기타,[씨알로] 79+ 크런치너츠바 12개입(30g*12개),1,14400,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 79 시리얼바 3종세트 36개입(콘시리얼+요구르트+크런치),1,41800,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 79콘시리얼바 12개입x2 (20gx24개),4,26900,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 대용량 지퍼백 5종 모음 선택 /콘프레이크 /아몬드 외,3,14667,씨알로,가정용품,기타,,,NaN,,,
기타,"[씨알로] 뽀로로 시리얼 3종세트(콘플레저 310g,초코로핀 220g,아몬드프레이크 310g)",7,14286,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 뽀로로 아몬드 프레이크 310g,2,4600,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 뽀로로 오곡초코로핀 220g,6,4400,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 뽀로로 오곡초코로핀 520g X 2개,5,13500,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 뽀로로 콘플레져 310g,20,3780,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 뽀로로 콘플레져 560g X 2개,1,11800,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 시리얼바 5종 선택1,1,15400,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 아몬드 프레이크 대용량 지퍼백(1.2kg),1,30800,씨알로,가정용품,기타,,,NaN,,,
기타,[씨알로] 오곡초코로핀 대용량 지퍼백(1.2kg),1,14300,씨알로,가정용품,기타,,,NaN,,,
기타,[씨알로] 우리쌀 프레이크 490g,1,7800,씨알로,가정용품,식품/음료,,,NaN,,,
기타,[씨알로] 우리쌀 프레이크 대용량 지퍼백(1.5kg),7,25800,씨알로,가정용품,기타,,,NaN,,,
기타,[씨알로] 콘앤스위트 대용량 지퍼백(1.5kg),1,13100,씨알로,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_12종_택1,22,10438,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_14종_택1,3,11000,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_기린핑크,2,9850,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_기린화이트,1,11000,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_닭그린,2,16500,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_도쿄시바,3,11000,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_잉글리쉬비글,3,11000,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_코끼리 화이트,1,11000,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_코끼리그레이,1,8700,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_투칸 그레이,1,11000,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 3중암막 자석형 차량용햇빛가리개_한글놀이,1,11000,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 사계절용 낮잠이불세트_택1+전용보관가방(에코백)증정,2,49500,아이스크림페어리,키즈용품,의류/잡화,,,NaN,,,
기타,[아이스크림페어리] 코튼 방수요_코랄라마,6,13233,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 코튼 방수요_폴라베어,1,11900,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이스크림페어리] 코튼 방수요_핑크스완,3,13233,아이스크림페어리,가정용품,기타,,,NaN,,,
기타,[아이엠스페셜] 핸드메이드 미아방지 쥬얼리 - 목걸이,1,66000,아이엠스페셜,키즈용품,외출용품,,,NaN,,,
기타,[아이엠스페셜] 핸드메이드 미아방지 쥬얼리 - 목걸이 (4mm 은볼 귀걸이 증정),2,33000,아이엠스페셜,키즈용품,외출용품,,,NaN,,,
기타,[아이헤이트먼데이]아기양말 3 SET + 파우치,1,29000,아이헤이트먼데이아기양말3SET+파우치,베이비용품,외출용품,,,NaN,,,
기타,[야마토야] 뉴마터나 플러스_트레이_색상선택+쿠션/매트증정,3,202000,야먀토야,베이비용품,이유용품,,,NaN,,,
기타,[야마토야] 뉴스쿠스쿠 플러스_트레이_색상선택+쿠션/매트증정,4,213250,야먀토야,베이비용품,이유용품,,,NaN,,,
기타,[야마토야] 부오노 아미체 유아원목 북웨건,9,76339,야먀토야,가정용품,기타,,,NaN,,,
기타,[야마토야] 부오노 아미체 책상&의자세트+쿠션증정,3,94133,야먀토야,가정용품,기타,,,NaN,,,
기타,[야마토야] 아펠_트레이_색상선택+쿠션/매트증정,1,172800,야먀토야,베이비용품,이유용품,,,NaN,,,
기타,[에르고베이비] 옴니360 쿨에어_색상선택+360침받이증정,6,179200,에르고,베이비용품,외출용품,,,NaN,,,
기타,[에르고베이비] 힙시트캐리어 쿨에어_색상선택+360침받이증정,1,132000,에르고,베이비용품,외출용품,,,NaN,,,
기타,[에르고베이비] 힙시트캐리어 쿨에어_카본그레이+360침받이증정,1,132000,에르고,베이비용품,외출용품,,,NaN,,,
기타,[에르고파우치] 에르고코쿤 0.2토그_13종 택1,5,34800,에르고,베이비용품,출산용품,,,NaN,,,
기타,[에르고파우치] 오가닉 꿀잠 속싸개 에어코쿤집업_택1,5,29000,에르고,베이비용품,출산용품,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 강아지 안토니오 미니,3,23433,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 강아지 안토니오 액티비티+ 미니인형증정,1,56000,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 뮤지컬 강아지,3,29333,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 뮤지컬 기린,1,39600,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 뮤지컬 염소,2,29000,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 미니 울프 옷입기 스토리텔링 북,1,26250,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 미니인형 3종세트,1,44000,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 벨헤드 큰 기린,1,56250,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 사자 딸랑이,1,14250,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 송아지 아네모네 액티비티,1,45000,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 슈퍼 그랜드 울프룰루,1,61200,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 악어 딸랑이,2,15200,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 액티비티 기린,2,45625,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 액티비티 기린 + 딸랑이 인형증정 (택1),1,59000,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 액티비티 꽈배기 기린과? 세친구들,2,56750,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 염소 휴고트 미니,8,18138,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 울프 룰루 뮤지컬 모자,1,35250,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 울프 룰루 소시지 S,4,24750,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 울프 미스터 룰루,4,30600,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 진동 악어,1,21750,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 진동 코끼리,1,21750,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 코끼리 볼,1,17000,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 토끼 제프 미니,9,19367,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 토끼 제프 액티비티,10,45200,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 토끼 제프 액티비티 + 미니인형증정,1,56000,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 토끼 제프 액티비티+ 미니인형증정,1,50400,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 행잉 빈티지 카,8,31175,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[에불로보] 프랑스 국민 애착인형 행잉 울프 룰루,1,30000,에불로보프랑스,베이비용품,완구/교구,,,NaN,,,
기타,[엔픽스] 하이브리드 휴대용 부스터,2,50200,엔픽스,베이비용품,이유용품,,,NaN,,,
기타,[엘비니] 오가닉 힙시트 멀티캐리어(후드2종+오가닉침받이 포함) - 색상선택,1,99000,엘비니,베이비용품,외출용품,,,NaN,,,
기타,[엘비니][1+1]암막 자석형 차량용 햇빛가리개_(시크릿가든+어라운드 리노),1,21000,엘비니,가정용품,기타,,,NaN,,,
기타,[엘비니][1+1]암막 자석형 차량용 햇빛가리개_(트레블베어+글래스듀오),6,27650,엘비니,가정용품,기타,,,NaN,,,
기타,[엘비니]베이직 타이니 유아백팩,3,9900,엘비니,베이비용품,외출용품,,,NaN,,,
기타,[엘비니]세들러 힙시트-딥그레이,1,79000,엘비니,베이비용품,외출용품,,,NaN,,,
기타,[엘비니]암막 자석형 차량용 햇빛가리개_1+1세트,1,21000,엘비니,가정용품,기타,,,NaN,,,
기타,[엘비니]오가닉 미니베개,2,23000,엘비니,베이비용품,의류/잡화,,,NaN,,,
기타,[엘비니]오가닉 코튼 속싸개,1,29800,엘비니,베이비용품,의류/잡화,,,NaN,,,
기타,[엘비니]오가닉 코튼 스카프빕,1,29700,엘비니,베이비용품,의류/잡화,,,NaN,,,
기타,[엘비니]유아 헤어&바디 브러쉬_염소모,2,20950,엘비니,베이비용품,목욕용품,,,NaN,,,
기타,[엘비니]이지슬림 경량캐리어,4,19900,엘비니,베이비용품,외출용품,,,NaN,,,
기타,[엘비니]트리플라이 유아 목베개,2,26400,엘비니,베이비용품,의류/잡화,,,NaN,,,
기타,[엘비니]트리플라이 유아 유기농 목베개,7,36357,엘비니,베이비용품,의류/잡화,,,NaN,,,
기타,[엘비니]프린티드 타이니 백팩,2,9900,엘비니,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스 - 하트,1,29900,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스 - 하트? (안경줄 증정),3,24900,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스 - 하트 (안경줄/극세사 안경닦이 증정),1,24900,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_리본 (안경줄 증정),1,29900,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_번개맨,1,29900,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_유러피안 고글,1,29250,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_캣츠걸,10,38780,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_캣츠걸 (안경줄 증정),2,27400,엘트라,키즈용품,외출용품,,,NaN,,,
기타,"[엘트라] 유아동 선글라스_캣츠걸 (안경줄, 안경닦이 증정)",6,28050,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_캣츠걸 (안경줄/극세사 안경닦이 증정),5,24900,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_클래식,2,29575,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_클래식 (룰라러브 비누/극세사 안경닦이 증정),3,51633,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_클래식 (안경줄 증정),7,35586,엘트라,키즈용품,외출용품,,,NaN,,,
기타,"[엘트라] 유아동 선글라스_클래식 (안경줄, 안경닦이 증정)",3,24400,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[엘트라] 유아동 선글라스_클래식 (안경줄/극세사 안경닦이 증정),1,24900,엘트라,키즈용품,외출용품,,,NaN,,,
기타,[오볼] [오볼선물세트S_B4] 오볼 쉐이커+오볼 래틀 (소)/색상랜덤,1,21900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] [오볼선물세트S_C2] 오볼 (소)+오볼 래틀 (소)+오볼 래틀카/색상랜덤,1,24900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] [오볼선물세트S_C4] 오볼 (소)+오볼 래틀 (소)+오볼 개구리볼/색상랜덤,1,24900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 (소)(색상랜덤발송),19,7063,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 (중)(색상랜덤발송),10,8600,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 개구리볼,10,9750,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 도형놀이,1,26900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 래틀(소)(색상랜덤발송),13,8331,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 래틀카(랜덤발송),1,13000,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 레인스틱 (색상랜덤발송),2,18700,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 롤러,1,56000,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 링크,10,10820,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 멀티루프Ⅱ,5,10820,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 목욕용품 정리함,13,14754,오볼,가정용품,기타,,,NaN,,,
기타,[오볼] 오볼 물놀이 거북이,16,7731,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 물놀이 고래,1,8900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 물놀이 고래친구들,3,16900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 물놀이 스태커,5,5960,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 물놀이 오리,6,7000,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 물놀이 잠수함,6,10117,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 물놀이 플로팅,10,2900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 미니카,2,8900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 미니카 세트-레이싱,2,26900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 미니카(색상랜덤발송),1,8900,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 쉐이커(색상랜덤발송),23,7435,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 오라운드,4,5650,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 유모차 장난감,50,19044,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[오볼] 오볼 트위스트,11,6436,오볼,베이비용품,완구/교구,,,NaN,,,
기타,[올라베이비] 실리콘 스팀 볼 이유식기,1,9900,올라베이비,베이비용품,이유용품,,,NaN,,,
기타,[올라베이비] 실리콘 트레이닝 스푼 2p,1,19900,올라베이비,키즈용품, 완구/교구,,,NaN,,,
기타,[올라베이비] 실리콘 피딩 앤 트레이닝 스푼 2p,2,16900,올라베이비,베이비용품,이유용품,,,NaN,,,
기타,[올라베이비] 트리모 네일트리머 리필,10,8250,올라베이비,베이비용품,스킨케어,,,NaN,,,
기타,[올라베이비] 트리모 네일트리머/손톱깎이,6,33400,올라베이비,베이비용품,스킨케어,,,NaN,,,
기타,[요미요미]? 유기농 주스 사과배 125ml 24팩,7,15320,요미요미,가정용품,식품/음료,,,NaN,,,
기타,[요미요미]? 유기농 주스 야채믹스 125ml 24팩,5,15168,요미요미,가정용품,식품/음료,,,NaN,,,
기타,[요미요미] [하루특가] 유기농 주스 과일믹스 125ml 24팩,13,12669,요미요미,가정용품,식품/음료,,,NaN,,,
